external_id,source_sku,ean,brand,model,size_text,season,width_mm,aspect_ratio,diameter_in,load_index,speed_index,stock_qty,wholesale_price_eur,consumer_price_eur,eprel_code,label_json,image_url,first_seen_at,last_seen_at,is_available
121958,K2154017NANKANGAS2PLUS,4718022010292,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,215/40-17,summer,215.00,40.00,17.00,87,V,4,51.92,64.50,422074,map[EprelCode:422074 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422074.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422074 SnowClass: WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
108821,K2154516NANKANGAS2PLUS,4718022009135,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,215/45-16,summer,215.00,45.00,16.00,90,V,7,48.73,60.52,422079,map[EprelCode:422079 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422079.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422079 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
59145,K2154517NANKANGAS2PLUS,4718022008565,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,215/45-17,summer,215.00,45.00,17.00,91,V,20,48.73,60.52,422081,map[EprelCode:422081 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422081.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422081 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
87432,K2155017NANKANGAS2PLUS,4718022009883,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,215/50-17,summer,215.00,50.00,17.00,95,Y,5,59.57,74.06,422417,map[EprelCode:422417 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422417.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422417 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
121954,K2155517NANKANGAS2PLUS,4718022009814,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,215/55-17,summer,215.00,55.00,17.00,98,W,20,66.58,82.83,422419,map[EprelCode:422419 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422419.svg LabelType: NoiseClass: NoiseValuedB:71 Plant:CHINA RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422419 SnowClass:0 WetGrip:],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
64321,K2156017NANKANGAS2PLUS,4718022008466,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,215/60-17,summer,215.00,60.00,17.00,96,H,20,60.85,75.66,422420,map[EprelCode:422420 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422420.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422420 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
64329,K2253517NANKANGAS2PLUS,4717622048018,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,225/35-17,summer,225.00,35.00,17.00,86,Y,5,60.85,75.66,422422,map[EprelCode:422422 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422422.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422422 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
87440,K2253518NANKANGAS2PLUS,4717622056761,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,225/35-18,summer,225.00,35.00,18.00,87,Y,20,67.22,83.63,422423,map[EprelCode:422423 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422423.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422423 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87447,K2253519NANKANGAS2PLUS,4718022008770,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,225/35-19,summer,225.00,35.00,19.00,88,Y,20,83.16,103.55,422424,map[EprelCode:422424 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422424.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422424 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
59146,K2254517NANKANGAS2PLUS,4718022008329,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,225/45-17,summer,225.00,45.00,17.00,94,V,20,48.10,59.72,422437,map[EprelCode:422437 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422437.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422437 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
108920,K2254519NANKANGAS2PLUS,4718022008848,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,225/45-19,summer,225.00,45.00,19.00,96,W,4,104.19,129.84,422440,map[EprelCode:422440 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422440.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422440 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
64308,K2255516NANKANGAS2PLUS,4718022009760,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,225/55-16,summer,225.00,55.00,16.00,99,Y,20,56.38,70.08,422444,map[EprelCode:422444 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422444.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422444 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
64322,K2255517NANKANGAS2PLUS,4718022008404,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,225/55-17,summer,225.00,55.00,17.00,101,Y,18,64.03,79.64,422445,map[EprelCode:422445 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422445.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422445 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
64331,K2354018NANKANGAS2PLUS,4717622047271,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,235/40-18,summer,235.00,40.00,18.00,95,Y,20,65.31,81.24,422451,map[EprelCode:422451 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422451.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422451 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
108900,K2354518NANKANGAS2PLUS,4718022009159,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,235/45-18,summer,235.00,45.00,18.00,98,W,20,78.06,97.17,422452,map[EprelCode:422452 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422452.svg LabelType: NoiseClass: NoiseValuedB:71 Plant:CHINA RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422452 SnowClass: WetGrip:],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
108866,K2355517NANKANGAS2PLUS,4718022009913,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,235/55-17,summer,235.00,55.00,17.00,103,W,20,69.13,86.02,422456,map[EprelCode:422456 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422456.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422456 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
69668,K2453020NANKANGAS2PLUS,4717622052282,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,245/30-20,summer,245.00,30.00,20.00,90,Y,20,108.65,135.42,422457,map[EprelCode:422457 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422457.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422457 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
108905,K2453518NANKANGAS2PLUS,4718022009944,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,245/35-18,summer,245.00,35.00,18.00,92,Y,18,78.06,97.17,422459,map[EprelCode:422459 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422459.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422459 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
144748,K2453521NANKANGAS2PLUS,4718022016935,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,245/35-21,summer,245.00,35.00,21.00,96,Y,6,144.35,180.04,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.650376+00,2026-04-26 01:39:06.174+00,true
87439,K2454018NANKANGAS2PLUS,4718022008787,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,245/40-18,summer,245.00,40.00,18.00,97,Y,20,72.32,90.00,422463,map[EprelCode:422463 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422463.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422463 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87446,K2454019NANKANGAS2PLUS,4718022008763,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,245/40-19,summer,245.00,40.00,19.00,98,Y,14,92.08,114.70,422464,map[EprelCode:422464 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422464.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422464 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
69649,K2454518NANKANGAS2PLUS,4718022008893,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,245/45-18,summer,245.00,45.00,18.00,100,Y,20,86.98,108.33,422469,map[EprelCode:422469 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422469.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422469 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87437,K2455018NANKANGAS2PLUS,4717622056570,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,245/50-18,summer,245.00,50.00,18.00,104,W,20,94.63,117.89,422472,map[EprelCode:422472 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422472.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422472 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
69650,K2553518NANKANGAS2PLUS,4717622053319,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,255/35-18,summer,255.00,35.00,18.00,94,Y,4,76.14,94.78,422484,map[EprelCode:422484 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422484.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422484 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
64354,K2554020NANKANGAS2PLUS,4718022008916,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,255/40-20,summer,255.00,40.00,20.00,101,Y,16,110.57,137.81,422487,map[EprelCode:422487 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422487.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422487 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
69651,K2653518NANKANGAS2PLUS,4717622053326,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,265/35-18,summer,265.00,35.00,18.00,97,Y,8,91.44,113.90,422494,map[EprelCode:422494 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422494.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422494 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87450,K2653519NANKANGAS2PLUS,4718022008541,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,265/35-19,summer,265.00,35.00,19.00,98,Y,18,111.20,138.61,422495,map[EprelCode:422495 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422495.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422495 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
64355,K2653520NANKANGAS2PLUS,4718022008558,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,265/35-20,summer,265.00,35.00,20.00,99,Y,20,106.10,132.23,422496,map[EprelCode:422496 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422496.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422496 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
87452,K2753019NANKANGAS2PLUS,4718022008473,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,275/30-19,summer,275.00,30.00,19.00,96,Y,5,106.10,132.23,422498,map[EprelCode:422498 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422498.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422498 SnowClass: WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87467,K2753020NANKANGAS2PLUS,4718022008442,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,275/30-20,summer,275.00,30.00,20.00,97,Y,15,125.87,156.93,422499,map[EprelCode:422499 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422499.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422499 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
122062,K2753021NANKANGAS2PLUS,4718022014221,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,275/30-21,summer,275.00,30.00,21.00,98,Y,6,173.04,215.90,630350,map[EprelCode:630350 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_630350.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/630350 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87441,K2753518NANKANGAS2PLUS,4718022008343,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,275/35-18,summer,275.00,35.00,18.00,99,Y,20,101.01,125.86,422504,map[EprelCode:422504 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422504.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422504 SnowClass: WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
144912,K2754018NANKANGAS2PLUS,4718022016928,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,275/40-18,summer,275.00,40.00,18.00,103,Y,20,95.23,118.69,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.650376+00,2026-04-26 01:39:06.174+00,true
87469,K2852520NANKANGAS2PLUS,4717622052268,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,285/25-20,summer,285.00,25.00,20.00,93,Y,20,161.56,201.55,422575,map[EprelCode:422575 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422575.svg LabelType:C1 NoiseClass:B NoiseValuedB:73 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422575 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87468,K2853020NANKANGAS2PLUS,4718022009449,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,285/30-20,summer,285.00,30.00,20.00,99,Y,13,134.79,168.09,422576,map[EprelCode:422576 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422576.svg LabelType:C1 NoiseClass:B NoiseValuedB:73 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422576 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
64352,K2853519NANKANGAS2PLUS,4717622047998,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,285/35-19,summer,285.00,35.00,19.00,103,Y,6,118.85,148.17,422644,map[EprelCode:422644 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422644.svg LabelType:C1 NoiseClass:A NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422644 SnowClass: WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
87471,K2952520NANKANGAS2PLUS,4717622052275,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,295/25-20,summer,295.00,25.00,20.00,95,Y,6,183.87,229.44,422648,map[EprelCode:422648 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422648.svg LabelType:C1 NoiseClass:B NoiseValuedB:75 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422648 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
64356,K2953520NANKANGAS2PLUS,4718022008312,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,295/35-20,summer,295.00,35.00,20.00,105,Y,20,119.45,148.96,422649,map[EprelCode:422649 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422649.svg LabelType:C1 NoiseClass:B NoiseValuedB:73 Plant:CHINA RRC:C RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422649 SnowClass: WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
122038,K3153520NANKANGAS2PLUS,4718022011749,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys,315/35-20,summer,315.00,35.00,20.00,110,Y,7,132.24,164.90,444494,map[EprelCode:444494 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_444494.svg LabelType: NoiseClass: NoiseValuedB:72 Plant:CHINA RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/444494 SnowClass:0 WetGrip:],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
59149,K2554517NANKANGAS2PLUS,4717622047332,Nankang,Sportnex AS-2+ TM- ja Tuulilasi-testimenestys-2+,255/45-17,summer,255.00,45.00,17.00,98,Y,12,69.77,86.81,422488,map[EprelCode:422488 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_422488.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:CHINA RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/422488 SnowClass:0 WetGrip:A],https://images.vannetukku.fi/images/AS-2+-L.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
69675,K1556513NANKANGNS2RACE,4717622050288,Nankang,Sportnex NS-2R Racing Medium 180,155/65-13,summer,155.00,65.00,13.00,73,H,20,49.37,61.31,Competition,map[EprelCode:Competition IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_Competition.svg LabelType: NoiseClass: NoiseValuedB: Plant:TAIWAN RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/Competition SnowClass: WetGrip:],https://images.vannetukku.fi/images/Nankang_NS2R_Racing.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
69694,K1655015NANKANGNS2RACE,4717622045802,Nankang,Sportnex NS-2R Racing Medium 180,165/50-15,summer,165.00,50.00,15.00,73,V,8,58.93,73.27,Competition,map[EprelCode:Competition IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_Competition.svg LabelType: NoiseClass: NoiseValuedB: Plant:TAIWAN RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/Competition SnowClass: WetGrip:],https://images.vannetukku.fi/images/Nankang_NS2R_Racing.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
122091,K1655515NANKANGNS2RACE,4717622046564,Nankang,Sportnex NS-2R Racing Medium 180,165/55-15,summer,165.00,55.00,15.00,75,V,6,58.30,72.47,Competition,map[EprelCode:Competition IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_Competition.svg LabelType: NoiseClass: NoiseValuedB: Plant:TAIWAN RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/Competition SnowClass: WetGrip:],https://images.vannetukku.fi/images/Nankang_NS2R_Racing.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
69677,K1755013NANKANGNS2RACE,4717622041156,Nankang,Sportnex NS-2R Racing Medium 180,175/50-13,summer,175.00,50.00,13.00,72,V,20,70.41,87.61,Competition,map[EprelCode:Competition IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_Competition.svg LabelType: NoiseClass: NoiseValuedB: Plant:TAIWAN RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/Competition SnowClass: WetGrip:],https://images.vannetukku.fi/images/Nankang_NS2R_Racing.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
87514,K1756013NANKANGNS2RACE,4717622054774,Nankang,Sportnex NS-2R Racing Medium 180,175/60-13,summer,175.00,60.00,13.00,77,V,20,64.03,79.64,Competition,map[EprelCode:Competition IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_Competition.svg LabelType: NoiseClass: NoiseValuedB: Plant:TAIWAN RRC: RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/Competition SnowClass: WetGrip:],https://images.vannetukku.fi/images/Nankang_NS2R_Racing.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
64367,K1856013NANKANGNS2RACE,4717622057690,Nankang,Sportnex NS-2R Racing Medium 180,185/60-13,summer,185.00,60.00,13.00,84,V,20,57.66,71.67,461760,map[EprelCode:461760 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_461760.svg LabelType:C1 NoiseClass:B NoiseValuedB:71 Plant:TAIWAN RRC:D RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/461760 SnowClass: WetGrip:B],https://images.vannetukku.fi/images/Nankang_NS2R_Racing.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
