size_key,width_mm,aspect_ratio,rim_diameter_in,approved_rim_width_in,rim_contour,series,source_page
215_65_R14,215,65,14,7.0,J,65,P.27
215_65_R14,215,65,14,7.5,J,65,P.27
215_65_R15,215,65,15,6.0,J,65,P.27
215_65_R15,215,65,15,6.5,J,65,P.27
215_65_R15,215,65,15,7.0,J,65,P.27
215_65_R15,215,65,15,7.5,J,65,P.27
215_65_R16,215,65,16,6.0,J,65,P.27
215_65_R16,215,65,16,6.5,J,65,P.27
215_65_R16,215,65,16,7.0,J,65,P.27
215_65_R16,215,65,16,7.5,J,65,P.27
215_65_R17,215,65,17,6.0,J,65,P.27
215_65_R17,215,65,17,6.5,J,65,P.27
215_65_R17,215,65,17,7.0,J,65,P.27
215_65_R17,215,65,17,7.5,J,65,P.27
215_65_R19,215,65,19,6.0,J,65,P.27
215_65_R19,215,65,19,6.5,J,65,P.27
215_65_R19,215,65,19,7.0,J,65,P.27
215_65_R19,215,65,19,7.5,J,65,P.27
225_65_R16,225,65,16,6.0,J,65,P.27
225_65_R16,225,65,16,6.5,J,65,P.27
225_65_R16,225,65,16,7.0,J,65,P.27
225_65_R16,225,65,16,7.5,J,65,P.27
225_65_R16,225,65,16,8.0,J,65,P.27
225_65_R17,225,65,17,6.0,J,65,P.27
225_65_R17,225,65,17,6.5,J,65,P.27
225_65_R17,225,65,17,7.0,J,65,P.27
225_65_R17,225,65,17,7.5,J,65,P.27
225_65_R17,225,65,17,8.0,J,65,P.27
225_65_R18,225,65,18,6.0,J,65,P.27
225_65_R18,225,65,18,6.5,J,65,P.27
225_65_R18,225,65,18,7.0,J,65,P.27
225_65_R18,225,65,18,7.5,J,65,P.27
225_65_R18,225,65,18,8.0,J,65,P.27
235_65_R16,235,65,16,6.5,J,65,P.27
235_65_R16,235,65,16,7.0,J,65,P.27
235_65_R16,235,65,16,7.5,J,65,P.27
235_65_R16,235,65,16,8.0,J,65,P.27
235_65_R16,235,65,16,8.5,J,65,P.27
235_65_R17,235,65,17,6.5,J,65,P.27
235_65_R17,235,65,17,7.0,J,65,P.27
235_65_R17,235,65,17,7.5,J,65,P.27
235_65_R17,235,65,17,8.0,J,65,P.27
235_65_R17,235,65,17,8.5,J,65,P.27
235_65_R18,235,65,18,6.5,J,65,P.27
235_65_R18,235,65,18,7.0,J,65,P.27
235_65_R18,235,65,18,7.5,J,65,P.27
235_65_R18,235,65,18,8.0,J,65,P.27
235_65_R18,235,65,18,8.5,J,65,P.27
235_65_R19,235,65,19,6.5,J,65,P.27
235_65_R19,235,65,19,7.0,J,65,P.27
235_65_R19,235,65,19,7.5,J,65,P.27
235_65_R19,235,65,19,8.0,J,65,P.27
235_65_R19,235,65,19,8.5,J,65,P.27
245_65_R17,245,65,17,7.0,J,65,P.27
245_65_R17,245,65,17,7.5,J,65,P.27
245_65_R17,245,65,17,8.0,J,65,P.27
245_65_R17,245,65,17,8.5,J,65,P.27
255_65_R16,255,65,16,7.0,J,65,P.27
255_65_R16,255,65,16,7.5,J,65,P.27
255_65_R16,255,65,16,8.0,J,65,P.27
255_65_R16,255,65,16,8.5,J,65,P.27
255_65_R16,255,65,16,9.0,J,65,P.27
255_65_R17,255,65,17,7.0,J,65,P.27
255_65_R17,255,65,17,7.5,J,65,P.27
255_65_R17,255,65,17,8.0,J,65,P.27
255_65_R17,255,65,17,8.5,J,65,P.27
255_65_R17,255,65,17,9.0,J,65,P.27
255_65_R18,255,65,18,7.0,J,65,P.27
255_65_R18,255,65,18,7.5,J,65,P.27
255_65_R18,255,65,18,8.0,J,65,P.27
255_65_R18,255,65,18,8.5,J,65,P.27
255_65_R18,255,65,18,9.0,J,65,P.27
255_65_R19,255,65,19,7.0,J,65,P.27
255_65_R19,255,65,19,7.5,J,65,P.27
255_65_R19,255,65,19,8.0,J,65,P.27
255_65_R19,255,65,19,8.5,J,65,P.27
255_65_R19,255,65,19,9.0,J,65,P.27
255_65_R20,255,65,20,7.0,J,65,P.27
255_65_R20,255,65,20,7.5,J,65,P.27
255_65_R20,255,65,20,8.0,J,65,P.27
255_65_R20,255,65,20,8.5,J,65,P.27
255_65_R20,255,65,20,9.0,J,65,P.27
265_65_R17,265,65,17,7.5,J,65,P.27
265_65_R17,265,65,17,8.0,J,65,P.27
265_65_R17,265,65,17,8.5,J,65,P.27
265_65_R17,265,65,17,9.0,J,65,P.27
265_65_R17,265,65,17,9.5,J,65,P.27
265_65_R18,265,65,18,7.5,J,65,P.27
265_65_R18,265,65,18,8.0,J,65,P.27
265_65_R18,265,65,18,8.5,J,65,P.27
265_65_R18,265,65,18,9.0,J,65,P.27
265_65_R18,265,65,18,9.5,J,65,P.27
275_65_R17,275,65,17,7.5,J,65,P.27
275_65_R17,275,65,17,8.0,J,65,P.27
275_65_R17,275,65,17,8.5,J,65,P.27
275_65_R17,275,65,17,9.0,J,65,P.27
275_65_R17,275,65,17,9.5,J,65,P.27
275_65_R18,275,65,18,7.5,J,65,P.27
275_65_R18,275,65,18,8.0,J,65,P.27
275_65_R18,275,65,18,8.5,J,65,P.27
275_65_R18,275,65,18,9.0,J,65,P.27
275_65_R18,275,65,18,9.5,J,65,P.27
275_65_R20,275,65,20,7.5,J,65,P.27
275_65_R20,275,65,20,8.0,J,65,P.27
275_65_R20,275,65,20,8.5,J,65,P.27
275_65_R20,275,65,20,9.0,J,65,P.27
275_65_R20,275,65,20,9.5,J,65,P.27
285_65_R17,285,65,17,8.0,J,65,P.27
285_65_R17,285,65,17,8.5,J,65,P.27
285_65_R17,285,65,17,9.0,J,65,P.27
285_65_R17,285,65,17,9.5,J,65,P.27
285_65_R17,285,65,17,10.0,J,65,P.27
285_65_R18,285,65,18,8.0,J,65,P.27
285_65_R18,285,65,18,8.5,J,65,P.27
285_65_R18,285,65,18,9.0,J,65,P.27
285_65_R18,285,65,18,9.5,J,65,P.27
285_65_R18,285,65,18,10.0,J,65,P.27
285_65_R20,285,65,20,8.0,J,65,P.27
285_65_R20,285,65,20,8.5,J,65,P.27
285_65_R20,285,65,20,9.0,J,65,P.27
285_65_R20,285,65,20,9.5,J,65,P.27
285_65_R20,285,65,20,10.0,J,65,P.27
135_70_R13,135,70,13,3.5,B,70,P.25
135_70_R13,135,70,13,3.5,J,70,P.25
135_70_R13,135,70,13,4.0,B,70,P.25
135_70_R13,135,70,13,4.0,J,70,P.25
135_70_R13,135,70,13,4.5,B,70,P.25
135_70_R13,135,70,13,4.5,J,70,P.25
145_70_R12,145,70,12,3.5,B,70,P.25
145_70_R12,145,70,12,4.0,B,70,P.25
145_70_R12,145,70,12,4.5,B,70,P.25
145_70_R12,145,70,12,5.0,B,70,P.25
145_70_R13,145,70,13,3.5,B,70,P.25
145_70_R13,145,70,13,3.5,J,70,P.25
145_70_R13,145,70,13,4.0,B,70,P.25
145_70_R13,145,70,13,4.0,J,70,P.25
145_70_R13,145,70,13,4.5,B,70,P.25
145_70_R13,145,70,13,4.5,J,70,P.25
145_70_R13,145,70,13,5.0,B,70,P.25
145_70_R13,145,70,13,5.0,J,70,P.25
155_70_R12,155,70,12,4.0,B,70,P.25
155_70_R12,155,70,12,4.5,B,70,P.25
155_70_R12,155,70,12,5.0,B,70,P.25
155_70_R13,155,70,13,4.0,B,70,P.25
155_70_R13,155,70,13,4.0,J,70,P.25
155_70_R13,155,70,13,4.5,B,70,P.25
155_70_R13,155,70,13,4.5,J,70,P.25
155_70_R13,155,70,13,5.0,B,70,P.25
155_70_R13,155,70,13,5.0,J,70,P.25
155_70_R14,155,70,14,4.0,B,70,P.25
155_70_R14,155,70,14,4.0,J,70,P.25
155_70_R14,155,70,14,4.5,B,70,P.25
155_70_R14,155,70,14,4.5,J,70,P.25
155_70_R14,155,70,14,5.0,B,70,P.25
155_70_R14,155,70,14,5.0,J,70,P.25
155_70_R15,155,70,15,4.0,J,70,P.25
155_70_R15,155,70,15,4.5,J,70,P.25
155_70_R15,155,70,15,5.0,J,70,P.25
155_70_R19,155,70,19,4.0,J,70,P.25
155_70_R19,155,70,19,4.5,J,70,P.25
155_70_R19,155,70,19,5.0,J,70,P.25
165_70_R12,165,70,12,4.0,B,70,P.25
165_70_R12,165,70,12,4.5,B,70,P.25
165_70_R12,165,70,12,5.0,B,70,P.25
165_70_R12,165,70,12,5.5,B,70,P.25
165_70_R13,165,70,13,4.0,B,70,P.25
165_70_R13,165,70,13,4.0,J,70,P.25
165_70_R13,165,70,13,4.5,B,70,P.25
165_70_R13,165,70,13,4.5,J,70,P.25
165_70_R13,165,70,13,5.0,B,70,P.25
165_70_R13,165,70,13,5.0,J,70,P.25
165_70_R13,165,70,13,5.5,B,70,P.25
165_70_R13,165,70,13,5.5,J,70,P.25
165_70_R14,165,70,14,4.0,J,70,P.25
165_70_R14,165,70,14,4.5,B,70,P.25
165_70_R14,165,70,14,4.5,J,70,P.25
165_70_R14,165,70,14,5.0,B,70,P.25
165_70_R14,165,70,14,5.0,J,70,P.25
165_70_R14,165,70,14,5.5,B,70,P.25
165_70_R14,165,70,14,5.5,J,70,P.25
165_70_R15,165,70,15,4.0,J,70,P.25
165_70_R15,165,70,15,4.5,J,70,P.25
165_70_R15,165,70,15,5.0,J,70,P.25
165_70_R15,165,70,15,5.5,J,70,P.25
175_70_R13,175,70,13,4.5,B,70,P.25
175_70_R13,175,70,13,4.5,J,70,P.25
175_70_R13,175,70,13,5.0,B,70,P.25
175_70_R13,175,70,13,5.0,J,70,P.25
175_70_R13,175,70,13,5.5,B,70,P.25
175_70_R13,175,70,13,5.5,J,70,P.25
175_70_R13,175,70,13,6.0,B,70,P.25
175_70_R13,175,70,13,6.0,J,70,P.25
175_70_R14,175,70,14,4.5,J,70,P.25
175_70_R14,175,70,14,5.0,B,70,P.25
175_70_R14,175,70,14,5.0,J,70,P.25
175_70_R14,175,70,14,5.5,B,70,P.25
175_70_R14,175,70,14,5.5,J,70,P.25
175_70_R14,175,70,14,6.0,J,70,P.25
175_70_R15,175,70,15,4.5,J,70,P.25
175_70_R15,175,70,15,5.0,J,70,P.25
175_70_R15,175,70,15,5.5,J,70,P.25
175_70_R15,175,70,15,6.0,J,70,P.25
175_70_R17,175,70,17,4.5,J,70,P.25
175_70_R17,175,70,17,5.0,J,70,P.25
175_70_R17,175,70,17,5.5,J,70,P.25
175_70_R17,175,70,17,6.0,J,70,P.25
185_70_R13,185,70,13,4.5,B,70,P.25
185_70_R13,185,70,13,4.5,J,70,P.25
185_70_R13,185,70,13,5.0,B,70,P.25
185_70_R13,185,70,13,5.0,J,70,P.25
185_70_R13,185,70,13,5.5,B,70,P.25
185_70_R13,185,70,13,5.5,J,70,P.25
185_70_R13,185,70,13,6.0,B,70,P.25
185_70_R13,185,70,13,6.0,J,70,P.25
185_70_R14,185,70,14,4.5,J,70,P.25
185_70_R14,185,70,14,5.0,J,70,P.25
185_70_R14,185,70,14,5.5,J,70,P.25
185_70_R14,185,70,14,6.0,J,70,P.25
185_70_R15,185,70,15,4.5,J,70,P.25
185_70_R15,185,70,15,5.0,J,70,P.25
185_70_R15,185,70,15,5.5,J,70,P.25
185_70_R15,185,70,15,6.0,J,70,P.25
195_70_R14,195,70,14,5.0,J,70,P.25
195_70_R14,195,70,14,5.5,J,70,P.25
195_70_R14,195,70,14,6.0,J,70,P.25
195_70_R14,195,70,14,6.5,J,70,P.25
195_70_R15,195,70,15,5.0,J,70,P.25
195_70_R15,195,70,15,5.5,J,70,P.25
195_70_R15,195,70,15,6.0,J,70,P.25
195_70_R15,195,70,15,6.5,J,70,P.25
195_70_R16,195,70,16,5.0,J,70,P.25
195_70_R16,195,70,16,5.5,J,70,P.25
195_70_R16,195,70,16,6.0,J,70,P.25
195_70_R16,195,70,16,6.5,J,70,P.25
205_70_R14,205,70,14,5.0,J,70,P.25
205_70_R14,205,70,14,5.5,J,70,P.25
205_70_R14,205,70,14,6.0,J,70,P.25
205_70_R14,205,70,14,6.5,J,70,P.25
205_70_R14,205,70,14,7.0,J,70,P.25
205_70_R15,205,70,15,5.0,J,70,P.25
205_70_R15,205,70,15,5.5,J,70,P.25
205_70_R15,205,70,15,6.0,J,70,P.25
205_70_R15,205,70,15,6.5,J,70,P.25
205_70_R15,205,70,15,7.0,J,70,P.25
205_70_R16,205,70,16,5.0,J,70,P.25
205_70_R16,205,70,16,5.5,J,70,P.25
205_70_R16,205,70,16,6.0,J,70,P.25
205_70_R16,205,70,16,6.5,J,70,P.25
205_70_R16,205,70,16,7.0,J,70,P.25
215_70_R14,215,70,14,5.5,J,70,P.25
215_70_R14,215,70,14,6.0,J,70,P.25
215_70_R14,215,70,14,6.5,J,70,P.25
215_70_R14,215,70,14,7.0,J,70,P.25
215_70_R15,215,70,15,5.5,J,70,P.25
215_70_R15,215,70,15,6.0,J,70,P.25
215_70_R15,215,70,15,6.5,J,70,P.25
215_70_R15,215,70,15,7.0,J,70,P.25
215_70_R16,215,70,16,5.5,J,70,P.25
215_70_R16,215,70,16,6.0,J,70,P.25
215_70_R16,215,70,16,6.5,J,70,P.25
215_70_R16,215,70,16,7.0,J,70,P.25
215_70_R17,215,70,17,5.5,J,70,P.25
215_70_R17,215,70,17,6.0,J,70,P.25
215_70_R17,215,70,17,6.5,J,70,P.25
215_70_R17,215,70,17,7.0,J,70,P.25
225_70_R14,225,70,14,6.0,J,70,P.25
225_70_R14,225,70,14,6.5,J,70,P.25
225_70_R14,225,70,14,7.0,J,70,P.25
225_70_R14,225,70,14,7.5,J,70,P.25
225_70_R15,225,70,15,6.0,J,70,P.25
225_70_R15,225,70,15,6.5,J,70,P.25
225_70_R15,225,70,15,7.0,J,70,P.25
225_70_R15,225,70,15,7.5,J,70,P.25
225_70_R16,225,70,16,6.0,J,70,P.25
225_70_R16,225,70,16,6.5,J,70,P.25
225_70_R16,225,70,16,7.0,J,70,P.25
225_70_R16,225,70,16,7.5,J,70,P.25
225_70_R17,225,70,17,6.0,J,70,P.25
225_70_R17,225,70,17,6.5,J,70,P.25
225_70_R17,225,70,17,7.0,J,70,P.25
225_70_R17,225,70,17,7.5,J,70,P.25
235_70_R15,235,70,15,6.0,J,70,P.25
235_70_R15,235,70,15,6.5,J,70,P.25
235_70_R15,235,70,15,7.0,J,70,P.25
235_70_R15,235,70,15,7.5,J,70,P.25
235_70_R15,235,70,15,8.0,J,70,P.25
235_70_R16,235,70,16,6.0,J,70,P.25
235_70_R16,235,70,16,6.5,J,70,P.25
235_70_R16,235,70,16,7.0,J,70,P.25
235_70_R16,235,70,16,7.5,J,70,P.25
235_70_R16,235,70,16,8.0,J,70,P.25
235_70_R17,235,70,17,6.0,J,70,P.25
235_70_R17,235,70,17,6.5,J,70,P.25
235_70_R17,235,70,17,7.0,J,70,P.25
235_70_R17,235,70,17,7.5,J,70,P.25
235_70_R17,235,70,17,8.0,J,70,P.25
235_70_R18,235,70,18,6.0,J,70,P.25
235_70_R18,235,70,18,6.5,J,70,P.25
235_70_R18,235,70,18,7.0,J,70,P.25
235_70_R18,235,70,18,7.5,J,70,P.25
235_70_R18,235,70,18,8.0,J,70,P.25
245_70_R16,245,70,16,6.5,J,70,P.25
245_70_R16,245,70,16,7.0,J,70,P.25
245_70_R16,245,70,16,7.5,J,70,P.25
245_70_R16,245,70,16,8.0,J,70,P.25
245_70_R17,245,70,17,6.5,J,70,P.25
245_70_R17,245,70,17,7.0,J,70,P.25
245_70_R17,245,70,17,7.5,J,70,P.25
245_70_R17,245,70,17,8.0,J,70,P.25
245_70_R18,245,70,18,6.5,J,70,P.25
245_70_R18,245,70,18,7.0,J,70,P.25
245_70_R18,245,70,18,7.5,J,70,P.25
245_70_R18,245,70,18,8.0,J,70,P.25
255_70_R15,255,70,15,6.5,J,70,P.25
255_70_R15,255,70,15,7.0,J,70,P.25
255_70_R15,255,70,15,7.5,J,70,P.25
255_70_R15,255,70,15,8.0,J,70,P.25
255_70_R15,255,70,15,8.5,J,70,P.25
255_70_R16,255,70,16,6.5,J,70,P.25
255_70_R16,255,70,16,7.0,J,70,P.25
255_70_R16,255,70,16,7.5,J,70,P.25
255_70_R16,255,70,16,8.0,J,70,P.25
255_70_R16,255,70,16,8.5,J,70,P.25
255_70_R17,255,70,17,6.5,J,70,P.25
255_70_R17,255,70,17,7.0,J,70,P.25
255_70_R17,255,70,17,7.5,J,70,P.25
255_70_R17,255,70,17,8.0,J,70,P.25
255_70_R17,255,70,17,8.5,J,70,P.25
255_70_R18,255,70,18,6.5,J,70,P.25
255_70_R18,255,70,18,7.0,J,70,P.25
255_70_R18,255,70,18,7.5,J,70,P.25
255_70_R18,255,70,18,8.0,J,70,P.25
255_70_R18,255,70,18,8.5,J,70,P.25
265_70_R15,265,70,15,7.0,J,70,P.25
265_70_R15,265,70,15,7.5,J,70,P.25
265_70_R15,265,70,15,8.0,J,70,P.25
265_70_R15,265,70,15,8.5,J,70,P.25
265_70_R15,265,70,15,9.0,J,70,P.25
265_70_R16,265,70,16,7.0,J,70,P.25
265_70_R16,265,70,16,7.5,J,70,P.25
265_70_R16,265,70,16,8.0,J,70,P.25
265_70_R16,265,70,16,8.5,J,70,P.25
265_70_R16,265,70,16,9.0,J,70,P.25
265_70_R17,265,70,17,7.0,J,70,P.25
265_70_R17,265,70,17,7.5,J,70,P.25
265_70_R17,265,70,17,8.0,J,70,P.25
265_70_R17,265,70,17,8.5,J,70,P.25
265_70_R17,265,70,17,9.0,J,70,P.25
265_70_R18,265,70,18,7.0,J,70,P.25
265_70_R18,265,70,18,7.5,J,70,P.25
265_70_R18,265,70,18,8.0,J,70,P.25
265_70_R18,265,70,18,8.5,J,70,P.25
265_70_R18,265,70,18,9.0,J,70,P.25
275_70_R16,275,70,16,7.0,J,70,P.25
275_70_R16,275,70,16,7.5,J,70,P.25
275_70_R16,275,70,16,8.0,J,70,P.25
275_70_R16,275,70,16,8.5,J,70,P.25
275_70_R16,275,70,16,9.0,J,70,P.25
275_70_R18,275,70,18,7.0,J,70,P.25
275_70_R18,275,70,18,7.5,J,70,P.25
275_70_R18,275,70,18,8.0,J,70,P.25
275_70_R18,275,70,18,8.5,J,70,P.25
275_70_R18,275,70,18,9.0,J,70,P.25
285_70_R17,285,70,17,7.5,J,70,P.25
285_70_R17,285,70,17,8.0,J,70,P.25
285_70_R17,285,70,17,8.5,J,70,P.25
285_70_R17,285,70,17,9.0,J,70,P.25
285_70_R17,285,70,17,9.5,J,70,P.25
165_75_R13,165,75,13,4,B,75,P.23
165_75_R13,165,75,13,4.5,B,75,P.23
165_75_R13,165,75,13,5,B,75,P.23
175_75_R15,175,75,15,4.5,J,75,P.23
175_75_R15,175,75,15,5,J,75,P.23
175_75_R15,175,75,15,5.5,J,75,P.23
175_75_R15,175,75,15,6,J,75,P.23
175_75_R16,175,75,16,4.5,J,75,P.23
175_75_R16,175,75,16,5,J,75,P.23
175_75_R16,175,75,16,5.5,J,75,P.23
175_75_R16,175,75,16,6,J,75,P.23
185_75_R14,185,75,14,4.5,J,75,P.23
185_75_R14,185,75,14,5,J,75,P.23
185_75_R14,185,75,14,5.5,J,75,P.23
185_75_R14,185,75,14,6,J,75,P.23
195_75_R14,195,75,14,5,J,75,P.23
195_75_R14,195,75,14,5.5,J,75,P.23
195_75_R14,195,75,14,6,J,75,P.23
195_75_R14,195,75,14,6.5,J,75,P.23
195_75_R16,195,75,16,5,J,75,P.23
195_75_R16,195,75,16,5.5,J,75,P.23
195_75_R16,195,75,16,6,J,75,P.23
195_75_R16,195,75,16,6.5,J,75,P.23
205_75_R14,205,75,14,5,J,75,P.23
205_75_R14,205,75,14,5.5,J,75,P.23
205_75_R14,205,75,14,6,J,75,P.23
205_75_R14,205,75,14,6.5,J,75,P.23
205_75_R14,205,75,14,7,J,75,P.23
205_75_R15,205,75,15,5,J,75,P.23
205_75_R15,205,75,15,5.5,J,75,P.23
205_75_R15,205,75,15,6,J,75,P.23
205_75_R15,205,75,15,6.5,J,75,P.23
205_75_R15,205,75,15,7,J,75,P.23
215_75_R14,215,75,14,5.5,J,75,P.23
215_75_R14,215,75,14,6,J,75,P.23
215_75_R14,215,75,14,6.5,J,75,P.23
215_75_R14,215,75,14,7,J,75,P.23
215_75_R15,215,75,15,5.5,J,75,P.23
215_75_R15,215,75,15,6,J,75,P.23
215_75_R15,215,75,15,6.5,J,75,P.23
215_75_R15,215,75,15,7,J,75,P.23
215_75_R16,215,75,16,5.5,J,75,P.23
215_75_R16,215,75,16,6,J,75,P.23
215_75_R16,215,75,16,6.5,J,75,P.23
215_75_R16,215,75,16,7,J,75,P.23
225_75_R15,225,75,15,6,J,75,P.23
225_75_R15,225,75,15,6.5,J,75,P.23
225_75_R15,225,75,15,7,J,75,P.23
225_75_R15,225,75,15,7.5,J,75,P.23
225_75_R16,225,75,16,6,J,75,P.23
225_75_R16,225,75,16,6.5,J,75,P.23
225_75_R16,225,75,16,7,J,75,P.23
225_75_R16,225,75,16,7.5,J,75,P.23
235_75_R15,235,75,15,6,J,75,P.23
235_75_R15,235,75,15,6.5,J,75,P.23
235_75_R15,235,75,15,7,J,75,P.23
235_75_R15,235,75,15,7.5,J,75,P.23
235_75_R15,235,75,15,8,J,75,P.23
235_75_R16,235,75,16,6,J,75,P.23
235_75_R16,235,75,16,6.5,J,75,P.23
235_75_R16,235,75,16,7,J,75,P.23
235_75_R16,235,75,16,7.5,J,75,P.23
235_75_R16,235,75,16,8,J,75,P.23
235_75_R17,235,75,17,6,J,75,P.23
235_75_R17,235,75,17,6.5,J,75,P.23
235_75_R17,235,75,17,7,J,75,P.23
235_75_R17,235,75,17,7.5,J,75,P.23
235_75_R17,235,75,17,8,J,75,P.23
245_75_R16,245,75,16,6.5,J,75,P.23
245_75_R16,245,75,16,7,J,75,P.23
245_75_R16,245,75,16,7.5,J,75,P.23
245_75_R16,245,75,16,8,J,75,P.23
245_75_R17,245,75,17,6.5,J,75,P.23
245_75_R17,245,75,17,7,J,75,P.23
245_75_R17,245,75,17,7.5,J,75,P.23
245_75_R17,245,75,17,8,J,75,P.23
245_75_R18,245,75,18,6.5,J,75,P.23
245_75_R18,245,75,18,7,J,75,P.23
245_75_R18,245,75,18,7.5,J,75,P.23
245_75_R18,245,75,18,8,J,75,P.23
255_75_R15,255,75,15,6.5,J,75,P.23
255_75_R15,255,75,15,7,J,75,P.23
255_75_R15,255,75,15,7.5,J,75,P.23
255_75_R15,255,75,15,8,J,75,P.23
255_75_R15,255,75,15,8.5,J,75,P.23
255_75_R17,255,75,17,6.5,J,75,P.23
255_75_R17,255,75,17,7,J,75,P.23
255_75_R17,255,75,17,7.5,J,75,P.23
255_75_R17,255,75,17,8,J,75,P.23
255_75_R17,255,75,17,8.5,J,75,P.23
265_75_R15,265,75,15,7,J,75,P.23
265_75_R15,265,75,15,7.5,J,75,P.23
265_75_R15,265,75,15,8,J,75,P.23
265_75_R15,265,75,15,8.5,J,75,P.23
265_75_R15,265,75,15,9,J,75,P.23
265_75_R16,265,75,16,7,J,75,P.23
265_75_R16,265,75,16,7.5,J,75,P.23
265_75_R16,265,75,16,8,J,75,P.23
265_75_R16,265,75,16,8.5,J,75,P.23
265_75_R16,265,75,16,9,J,75,P.23
285_75_R18,285,75,18,7.5,J,75,P.23
285_75_R18,285,75,18,8,J,75,P.23
285_75_R18,285,75,18,8.5,J,75,P.23
285_75_R18,285,75,18,9,J,75,P.23
285_75_R18,285,75,18,9.5,J,75,P.23
115_80_R15,115,80,15,3,J,80,P.23
115_80_R15,115,80,15,3.5,J,80,P.23
115_80_R15,115,80,15,4,J,80,P.23
125_80_R13,125,80,13,3,B,80,P.23
125_80_R13,125,80,13,3,J,80,P.23
125_80_R13,125,80,13,3.5,B,80,P.23
125_80_R13,125,80,13,3.5,J,80,P.23
125_80_R13,125,80,13,4,B,80,P.23
125_80_R13,125,80,13,4,J,80,P.23
135_80_R12,135,80,12,3.5,B,80,P.23
135_80_R12,135,80,12,4,B,80,P.23
135_80_R12,135,80,12,4.5,B,80,P.23
135_80_R13,135,80,13,3.5,B,80,P.23
135_80_R13,135,80,13,3.5,J,80,P.23
135_80_R13,135,80,13,4,B,80,P.23
135_80_R13,135,80,13,4,J,80,P.23
135_80_R13,135,80,13,4.5,B,80,P.23
135_80_R13,135,80,13,4.5,J,80,P.23
135_80_R15,135,80,15,3.5,J,80,P.23
135_80_R15,135,80,15,4,J,80,P.23
135_80_R15,135,80,15,4.5,J,80,P.23
145_80_R10,145,80,10,3.5,B,80,P.23
145_80_R10,145,80,10,4,B,80,P.23
145_80_R10,145,80,10,4.5,B,80,P.23
145_80_R10,145,80,10,5,B,80,P.23
145_80_R12,145,80,12,3.5,J,80,P.23
145_80_R12,145,80,12,4,J,80,P.23
145_80_R12,145,80,12,4.5,J,80,P.23
145_80_R12,145,80,12,5,J,80,P.23
145_80_R13,145,80,13,3.5,B,80,P.23
145_80_R13,145,80,13,3.5,J,80,P.23
145_80_R13,145,80,13,4,B,80,P.23
145_80_R13,145,80,13,4,J,80,P.23
145_80_R13,145,80,13,4.5,B,80,P.23
145_80_R13,145,80,13,4.5,J,80,P.23
145_80_R13,145,80,13,5,B,80,P.23
145_80_R13,145,80,13,5,J,80,P.23
145_80_R14,145,80,14,3.5,B,80,P.23
145_80_R14,145,80,14,3.5,J,80,P.23
145_80_R14,145,80,14,4,B,80,P.23
145_80_R14,145,80,14,4,J,80,P.23
145_80_R14,145,80,14,4.5,B,80,P.23
145_80_R14,145,80,14,4.5,J,80,P.23
145_80_R14,145,80,14,5,B,80,P.23
145_80_R14,145,80,14,5,J,80,P.23
155_80_R12,155,80,12,4,B,80,P.23
155_80_R12,155,80,12,4.5,B,80,P.23
155_80_R12,155,80,12,5,B,80,P.23
155_80_R13,155,80,13,4,B,80,P.23
155_80_R13,155,80,13,4,J,80,P.23
155_80_R13,155,80,13,4.5,B,80,P.23
155_80_R13,155,80,13,4.5,J,80,P.23
155_80_R13,155,80,13,5,B,80,P.23
155_80_R13,155,80,13,5,J,80,P.23
155_80_R14,155,80,14,4,B,80,P.23
155_80_R14,155,80,14,4,J,80,P.23
155_80_R14,155,80,14,4.5,B,80,P.23
155_80_R14,155,80,14,4.5,J,80,P.23
155_80_R14,155,80,14,5,B,80,P.23
155_80_R14,155,80,14,5,J,80,P.23
155_80_R15,155,80,15,4,J,80,P.23
155_80_R15,155,80,15,4.5,J,80,P.23
155_80_R15,155,80,15,5,J,80,P.23
165_80_R13,165,80,13,4,B,80,P.23
165_80_R13,165,80,13,4,J,80,P.23
165_80_R13,165,80,13,4.5,B,80,P.23
165_80_R13,165,80,13,4.5,J,80,P.23
165_80_R13,165,80,13,5,B,80,P.23
165_80_R13,165,80,13,5,J,80,P.23
165_80_R13,165,80,13,5.5,B,80,P.23
165_80_R13,165,80,13,5.5,J,80,P.23
165_80_R14,165,80,14,4,J,80,P.23
165_80_R14,165,80,14,4.5,J,80,P.23
165_80_R14,165,80,14,5,J,80,P.23
165_80_R14,165,80,14,5.5,J,80,P.23
165_80_R15,165,80,15,4,J,80,P.23
165_80_R15,165,80,15,4.5,J,80,P.23
165_80_R15,165,80,15,5,J,80,P.23
165_80_R15,165,80,15,5.5,J,80,P.23
175_80_R14,175,80,14,4.5,J,80,P.23
175_80_R14,175,80,14,5,J,80,P.23
175_80_R14,175,80,14,5.5,J,80,P.23
175_80_R14,175,80,14,6,J,80,P.23
185_80_R15,185,80,15,4.5,J,80,P.23
185_80_R15,185,80,15,5,J,80,P.23
185_80_R15,185,80,15,5.5,J,80,P.23
185_80_R15,185,80,15,6,J,80,P.23
185_80_R17,185,80,17,4.5,J,80,P.23
185_80_R17,185,80,17,5,J,80,P.23
185_80_R17,185,80,17,5.5,J,80,P.23
185_80_R17,185,80,17,6,J,80,P.23
195_80_R15,195,80,15,5,J,80,P.23
195_80_R15,195,80,15,5.5,J,80,P.23
